ID_questionnaire;civilite;diplome;promo;admission;nationalite1;FR/UE/HUE;Age;FormComp;DeaMsc;Doctorat;DESSMBA;AutresForm;LieuForm;SitPro;RecchEmp;RecchAutre;NbExp;NbreEmp;AnnRef;TypEntrep;CreaEnt;Dirigeant;EntIndep;TailEntrp;TaGrpe;LieuTra;EntrFra;Pays;Rep;NbEnc;Activité principale employeur;AutAct;Société;Fonction;FonctAut;DomAct;DomActAut;Poste;Mission;AnnSal;SalBrut;SalVar;SalPart;SalAvant;Aspi;Atouts;Freins
407;2;3;30;1;FRANCE;FR;29;1;;;;2008;1;2;1;;1;5;2009;4;2;2;1;1;;1;;;;1;8;;Je suis intermittent du spectacle (directeur de la photographie, cinéma) et travaille pour différents types de structures, essentiellement des entreprises de production;;Photo;;Cinéma;Directeur photo, cadreur, assistant caméra, documentariste ou photographe;faire des films;;;;;;1;l'envie, et j'espère l'œil...;le marché
147;2;3;19;5;FRANCE;FR;40;2;;;;;;2;1;;15;4;2008;1;2;;1;4;;1;;;6;3;;Luxe;Jeanne Lanvin SA;10;;8;;DSI;Gérer et faire évoluer les systèmes d'information de l'entreprise;2008;107 000;10 000;;;2;Pas mes diplomes;
1107;2;3;1;1;FRANCE;FR;62;1;;;;1971;1;1;;;38,5;;2009;4;1;;1;1;;1;;;1;1;12;;JL Bernaudin Conseil;11;;;Enseignement supérieur;;Conseil auprès de établissements d'enseignement supérieur sur leurs relations industrielles;2008;115 000;60 000;;;1;Adaptabilité;Rigueur scientifique
398;2;3;26;5;FRANCE;FR;34;2;;;;;;1;;;9;2;2009;1;2;;2;8;8;3;;4;1;2;11;;JP Morgan;13;;4;;Quantitative Analyst;Implémenter des modèles financiers dans un système de production,;2008;150 000;50 000;15 000;;3;Flexibilité + Expertise en informatique;
939;2;3;28;1;FRANCE;FR;29;1;2007;;;;1;1;;;6;3;2009;1;2;;2;8;8;3;;12;1;1;11;;JP Morgan;1;;4;;Quant;Dévelopement d'outils de pricing et de risk management de produits financiers;2008;120 000;40 000;;;2;de l'ambition et beaucoup d'investissement personnel;Sortie de Telecom Paris en plein crise des telecoms en 2002
622;2;3;27;1;FRANCE;FR;2;;;;;;;1;;;5;2;2009;1;2;2;1;8;;3;;4;1;1;11;;JP Morgan Chase;1;;4;;Analyste quantitatif ;Concevoir et implementer des modeles mathematiques d'evaluations d'actifs;2009;65 000;20 000;;;1;Formation complémentaire M2 Probas finance Paris 6;
667;2;6;12;5;FRANCE;FR;47;2;;;;;;1;;;22;7;2009;1;1;1;1;8;;1;;;3;5;1;;juniper networks;8;;6;;client executive;gestion des relations commerciales et technologiques sur le plan mondial;2008;250 000;125 000;;15 000;2;;
298;2;1;17;9;BELGIQUE;UE;50;1;;1988;;;2;1;;;28;1;2009;3;2;;1;8;;3;;5;1;5;13;;K,U,Leuven;1;;3;;Professeur;Recherche et enseignement en télécommunications,;2008;72 000;;;;2;;
484;2;3;27;1;FRANCE;FR;31;2;;;;;;1;;;8;3;2009;1;2;2;1;2;;1;;;4;2;12;;Kalane Consulting;11;;7;;Manager;- Pilotage de mission chez des clients Media/TelCo  - Animation interne  - Business Development (recherche d'opportunités);2008;65 000;5 000;5 000;0;1;Crédibilité (cohérence du parcours, formation et éventail de compétences / mission);Compétences commerciales
756;2;3;30;1;FRANCE;FR;26;1;2004;;;;2;1;;;4;;2009;1;2;2;1;4;;1;;;1;1;12;;Kea&Partners;11;;5;;Senior Consultant;Conseil en stratégie et management;2009;58 800;;6 000;;2;;
703;2;3;30;1;FRANCE;FR;28;2;;;;;;1;;;4;3;2009;1;2;2;1;4;;1;;;;2;12;;Kea&Partners;11;;5;;Consultant en stratégie;Conseiller des entreprises sur des problématiques de stratégie, de croissance et d'organisation;2009;58 000;1 000;7 000;;2;;
491;2;3;8;1;FRANCE;FR;58;2;;;;;;1;;;40;;2009;1;2;;1;2;;1;;;5;1;8;;KERES-TECHNOLOGIES;4;;2;;consultant senior;audit conseil veille formation AMO ;2008;40 000;;;;2;?;?
1069;2;6;19;5;FRANCE;FR;41;2;;;;;;1;;;16;4;2009;1;2;;1;6;;1;;;2;5;5;;Keyrus;2;;8;;Directeur BU;Business Development;2008;120 000;;;;2;Adaptabilité  Efficacité;Communication  Gestion de carrière
70;2;3;24;1;FRANCE;FR;33;2;;;;;;1;;;11;4;2009;4;1;1;1;1;;2;;;5;2;7;;Kitpages SARL;4;;8;;Gérant d'entreprise;Gestion d'entreprise, commercial, et directeur technique;1998;25 000;0;0;1 000;2;La polyvalence et le niveau technique;capacité à gérer une croissance d'entreprise
504;1;3;21;4;FRANCE;FR;38;2;;;;;;1;;;13;3;2009;1;2;;1;4;;1;;;5;4;5;;Klee group;2;;8;;Chef de projet;Encadrement d'une ou plusieurs équipes d'ingénieurs de développement informatique;2008;54 000;;5 000;;2;;
265;2;6;11;5;FRANCE;FR;48;2;;;;;;1;;;24;2;2009;1;1;1;1;5;;1;;;3;8;5;;Klee Group;;Direction Générale;8;;DG;Direction Générale de l'Entreprise, ;2008;150 000;;;;2;l'inconscience, l'ambition, le dynamisme, un grosse capacité de travail. Un peu de capacité à comprendre les autres.  La formation Prépa/X/télécom n'a pas nuit.;Trop de curiosité pour trop de sujets, un manque de capacités marketing/communication. Sans doute une préparation insuffisante au management des dirigeants. 
746;2;3;11;1;FRANCE;FR;46;1;;;1990;;1;1;;;22;5;2009;1;1;2;2;2;7;1;;;3;4;5;;KPIT;2;;8;;DG;DIRECTION GENERALE;2008;180 000;50 000;;;2;MBA;
811;2;1;25;9;FRANCE;FR;33;2;;;;;;1;;;10;4;2009;3;2;2;1;8;;1;;;1;3;18;service postal;La Poste;7;;9;;Adjoint RSSI Groupe;Gestion des risques de sécurité des S.I.;2008;95 000;12 000;;1 000;1;polyvalence et expériences diverses;
444;1;6;28;5;FRANCE;FR;32;2;;;;;;1;;;6,5;1;2009;3;2;;;8;;2;;;5;2;18;;La Poste;7;;13;;Responsable qualité;Pilote la mise en place d'une démarche qualité et de certification sur une région (Rhône Alpes Nord et Auvergne);2008;51 000;8 000;;1 500;2;;
880;2;6;21;9;FRANCE;FR;47;1;;;;1;1;1;;;25;2;2009;3;2;2;1;8;;1;;;2;8;18;opérateur postal;La Poste;4;;8;;Directeur Technique et Production;;2008;96 000;12 000;;;1;;
425;2;3;25;1;FRANCE;FR;32;1;1999;;;;2;1;;;10;2;2009;3;2;2;1;8;;3;;7;5;4;13;;Lawrence Livermore National Laboratory;4;;3;;Lead system engineer;Definition, Integration et architecture de systemes, Chef de project technique,;2009;111 000;0;;0;2;determination;etre un etranger
295;2;3;29;1;FRANCE;FR;29;2;;;;;;1;;;5;3;2009;1;2;1;2;1;2;1;;;3;2;4;;LCEO Technologies;2;;8;;Directeur en charge des opérations;Gestion opérationnelle de LCEO Technologies, encadrement des travaux réalisés;2008;50 000;0;0;0;1;Développement de fortes compétences technologiques et mise en oeuvre de projets d'envergure dans le monde du eCommerce.;Aucun.
283;2;1;21;9;FRANCE;FR;40;2;;;;;;1;;;13;4;2009;1;2;2;2;3;8;1;;;6;4;1;;LG Electronics;1;;6;;Responsable Standardisation Europe;Contribuer aux organismes de standardisation (3GPP, ETSI et OMA) et créer des brevets pour le compte des centres de R&D coréens de LG Electronics,;2008;75 000;3 000;2 000;;2;Autonomie  Compétence technique  Sociabilité;Opportunités
1081;2;3;21;1;FRANCE;FR;37;2;;;;;;1;;;14;5;2009;1;2;2;1;5;;3;;7;1;1;7;;LinkedIn;2;;;Web Service;Distinguished Software Engineer;;2008;126 000;0;;;1;Mes competences en informatique;
1050;2;3;16;1;FRANCE;FR;40;2;;;;;;1;;;17;2;2009;1;2;2;2;7;8;1;;;2;8;5;;Logica;10;;8;;Directeur Général Adjoint;Management de Business Unit;2009;150 000;45 000;5 000;;2;polyvalence, anglais;absence de formation commerciale
1151;1;3;12;4;FRANCE;FR;47;2;;;;;;2;;Manager familial;10;2;2006;4;1;2;1;1;;1;;;5;1;7;;Loison-Bury et Cie;3;;4;;;;;;;;;3;;
212;2;3;24;4;FRANCE;FR;34;1;2000;;2006;;3;1;;;9;3;2009;1;2;2;1;7;;3;;5;1;2;11;;Lombard Odier;13;;4;;Portfolio Manager;Gérer des mandats de quelques centaines de millions placés en actions et dérivés actions;2008;205 000;85 000;20 000;10 000;3;Ne pas rester dans une fonction trop technique et quitter la R&D pour reprendre mes études et me réorienter d'abord dans le conseil puis dans la finance;l'ENST est une école qui est perçue comme trop spécialisée  le marché de la technologie s'est effondré en 2001-2003 ce qui a précipité ma 2nde reconversion  Trop de spécialisation augmente le risque en période de crise...
593;2;3;27;1;FRANCE;FR;31;2;;;;;;1;;;6;2;2009;3;2;2;2;6;8;3;;12;6;4;10;;Louis Vuitton;;Solution;8;;Solution manager;Production follow-up & Project delivery;;95 000;10 000;;3 000;3;Japanese language and a strong willpower;Too kind
775;2;3;19;1;FRANCE;FR;38;2;;;;;;1;;;15;3;2009;1;2;;2;2;7;1;;;2;4;4;;LTU Technologies;2;;10;;Directeur Technique;;2008;84 000;0;5 000;;2;;
357;2;3;5;4;FRANCE;FR;52;2;;;;;;1;;;28;3;2009;1;2;2;1;3;;3;;10;5;1;13;;Lycée Samuel Raapoto;;Enseignement;;Enseignement;Professeur de sciences physiques et d'informatique;Formation initiale en sciences physiques au lycée et en informatique à l'université  Formation continue en informatique au Cnam;2008;50 000;0;0;0;1;Quitter la métropole;Famille et amis.  Insertion locale.
954;2;6;11;3;FRANCE;FR;49;2;;;;;;1;;;24;5;2009;4;1;1;1;1;;1;;;3;3;18;Conseil en lobbying;Lysios Public Affairs;11;;7;;Président;Animer un cabinet de conseil en affaires publiques;2008;120 000;;;;1;Avoir un fil conducteur  l'interface entre entreprises et pouvoirs publics;
917;2;3;11;5;FRANCE;FR;48;2;;;;;;1;;;23;8;2009;1;2;2;1;1;;1;;;1;1;6;;MADA TECHNOLOGIES;11;;6;;CONSULTANT TELECOM SENIOR;CONSEIL DES ENTREPRISES DANS LE DOAMAINE DES R2ESAUX DE TELECOMMUNICATIONS PUBLICS ET PRIVES;2008;120 000;20 000;;;2;PERSEVERANCE  PASSION POUR LA TECHNIQUE  VOLONTE DE FAIRE DES GRANDS PROJETS INNOVANTS;L'ENVIRONNEMENT FINANCIER
1011;2;3;7;1;FRANCE;FR;51;2;;;;;;1;;;23;3;2009;1;2;;1;2;;2;;;4;1;9;;MADE ;3;;3;;ingénieur d'étude;gestion et développement d'un projet;2008;42 000;0;0;0;2;passion;manque de formation à l'encadrement et à la gestion de projet
804;2;1;17;9;FRANCE;FR;42;2;;;;;;2;1;;16;4;2008;1;2;2;2;4;6;1;;;4;1;9;;Magellan Navigation;8;;3;;Director EMEA Strategic Business Development;Définir la stratégie permettant à Magellan de développer son activité navigation GPS grand-public au niveau de l’expansion géographique et des nouveaux marchés;2008;103 000;31 000;1;350;2;Forte implication et motivation  qualités relationnelles  compréhension des évolutions du secteur  capacité au management transversal au sein d'organisations internationales  anglais;Appréhension des enjeux politiques internes dans un contexte international  savoir être pour faire valoir mes réalisations et mon ambition  
343;2;3;26;1;FRANCE;FR;31;2;;;;;;1;;;8;3;2009;1;2;2;1;5;;4;2;7;5;4;9;;Magnum Semiconductor;4;;3;;Senior Software Manager;;;;;;;2;Ouvert aux opportunites;
260;2;1;3;9;GRÈCE;UE;56;2;;;;;;1;;;27;6;2009;3;2;;2;6;8;3;;5;1;1;14;;Management Organisation Unit SA;12;;12;;Cadre de l'unite de Controle du Service d'Administration du Progemme Operationnel Convergence Numerique;Planning et realisation de controles administratifs et techniques sur-place des projets cofinances par le Programme Operationnel Convergence Numerique;2009;52 000;0;;0;2;Travail, Connaissances, Contacts;Maladaptation aux fonctions commerciales, mepris des contacts 'utilitaires'.
786;2;3;25;8;FRANCE;FR;39;2;;;;;;1;;;17;1;2009;2;2;;2;8;8;1;;;1;3;14;;Marine Nationale;12;;5;;Conseiller;;2008;100 000;0;;5 000;1;Fomration complémentaire à Télécom Paris après l'Ecole Navale;
582;2;3;30;7;FRANCE;FR;33;2;;;;;;1;;;11;1;2009;2;2;2;1;8;;2;;;6;5;14;Défense;Marine nationale;5;;8;;chef de service systèmes d'informations et de communication;faire fonctionner les systèmes d'information et de communication d'un bâtiment de guerre;2008;42 000;;;;2;Savoir d'adapter;
831;2;3;31;7;FRANCE;FR;31;2;;;;;;1;;;11;1;2009;2;2;2;;8;;2;;;6;7;14;Défense;Marine Nationale;;Défense;8;;Chef de service SIC;;;50 000;;;;1;;
360;2;1;31;9;FRANCE;FR;33;2;;;;;;1;;;11;1;2009;2;2;2;2;8;8;2;;;4;5;14;Recherche opérationnelle et simulation;Marine Nationale - Antenne de l'Etat-Major de la Marine à Toulon - Section Recherche Opérationnelle et Simulation;2;;1;;Directeur d'études - Adjoitn au chef de section;Apporter un soutien aux forces navales pour optimiser leur travail;2007;36 000;0;;0;1;;
991;2;3;23;9;FRANCE;FR;41;2;;;;;;1;;;18;2;2009;1;2;2;2;4;6;1;;;4;1;9;;martec;8;;1;;ingénieur commercial;réponse à appel d'offres, marketing, négociation;2008;66 000;11 000;;7 500;2;diplôme, ouverture d'esprit;premier poste dans l'administration
662;2;3;12;4;FRANCE;FR;46;2;;;;;;1;;;21;2;2009;1;2;;2;4;8;2;;;2;7;15;;Matra Manufacturing & Services;10;;;RH - Informatique;Directeur Ressources Humaines et Système d'Information;Gestion RH et informatique;2008;110 000;20 000;10 000;3 500;2;;
9;2;3;29;1;FRANCE;FR;28;2;;;;;;1;;;6;1;2009;1;2;2;2;6;8;1;;;6;5;12;;Mazars;13;;12;;Manager;Audit financier  Commissariat aux comptes;2008;92 000;10 000;3 000;0;2;Rigueur, Adaptabilité;
529;2;3;28;1;FRANCE;FR;29;1;2005;;;;1;1;;;7;1;2009;1;2;2;2;6;8;1;;;5;3;12;;mazars;11;;12;;Manager en audit financier;Gestion de la mission d'audit   developpement commercial, définition de la strategie d'audit, supervision des travaux, synthese, reunions clients;2008;77 000;10 000;10 000;;1;capacité d'adaptation, esprit critique;aucun, diplome enst reconnu a l'entrée chez mazars malgré le peu de recrutements d'etudiants enst (1 seul avant moi en 10 ans)
392;2;1;31;9;FRANCE;FR;31;2;;;;;;1;;;8;3;2009;1;2;2;1;6;;1;;;1;3;12;;Mazars;11;;5;;Directeur de mission;Piloter un ensemble de mission de conseil en organisation et en systèmes d'information,  Participer au développement commercial de ma ligne de métier pour les secteurs service et industrie;2008;59 000;8 000;11 000;;2;;
1047;2;1;31;9;FRANCE;FR;29;2;;;;;;1;;;4;2;2009;1;2;2;1;4;;1;;;1;1;12;;MC2I;11;;8;;consultant;assistance à maitrise d'ouvrage;2009;35 000;;2 000;;4;;
1148;2;3;28;5;FRANCE;FR;31;1;;;2007;;3;1;;;5;2;2009;1;1;2;1;8;;3;;4;5;2;12;;McKinsey & Cie;11;;5;;Manager;Aider mes clients à améliorer leur performance;2009;150 000;35 000;14 000;0;3;Capacités analytiques, envie de progresser rapidement;Travail fatigant (70-80h par semaine)
339;2;3;28;1;FRANCE;FR;29;1;;;2003;;1;1;;;6;2;2009;1;2;2;1;8;;1;;;5;3;12;;McKinsey & Cie;11;;5;;Chef de projet;Assister des institutions de premier plan (grandes entreprises, gouvernements) dans des problématiques de stratégie, d'organisation ou de transformation opérationnelle;2008;100 000;20 000;4 000;;1;Un complément de formation après l'école, pour développer mes compétences business.  Un stage à l'étranger (en Grande-Bretagne) en 2-3e année à Télécom.;
747;2;3;27;1;FRANCE;FR;31;1;;;2008;;1;1;;;6;2;2009;1;2;2;1;8;;1;;;5;1;12;;McKinsey & Cie;11;;5;;Consultant;conseil en stratégie;2009;110 000;25 000;;;2;;Pas assez bonne compréhension des métiers lorsque je suis parti de l'école.  
144;2;3;1;5;FRANCE;FR;68;2;;;;;;1;;;45;;2009;1;1;1;1;1;;1;;;3;1;12;;MEDIA Consulting Group;11;;2;;Associé;conseil aux dirigeants d'entreprises;;80 000;;;;1;hasard et/ou opportunités;
686;2;3;24;1;FRANCE;FR;34;2;;;;;;1;;;10;3;2009;1;2;2;1;5;;1;;;6;5;18;institut de sondage;MEDIAMETRIE;3;;2;;Directeur du Département Ingénierie;organiser, planifier et piloter la production études et panels de Médiamétrie   dans nos centres d'études et auprès de nos partenaires.;2008;88 000;12 000;2 000;6 000;2;Aller vers l'opérationnel en rentrant par des fonctions stratégiques auprès de la Direction Générale (conseil puis opérateur télécom, audit puis resp opérationnel d'unité).   Rigueur et professionnalisme...   Diplome initial.;être ingénieur, positionné auprès des DG puis revenir à du très concret opérationnel n'est pas évident, ni pour moi (en termes de qualités intrainsèques) ni pour me faire accepter (le relationnel est alors un vrai plus).
913;1;1;29;9;FRANCE;FR;30;2;;;;;;1;;;5;1;2009;1;2;2;1;2;;2;;;4;1;4;;MEDIAN TECHNOLOGIES;3;;10;;Ingénieur Recherche et Développement en imagerie médicale;Développement d'outils de traitement d'image dans le domaine médical (CT, ultrasons, ...);2008;36 000;;;;3;;
869;2;3;7;5;TUNISIE;HUE;52;2;;;;;;1;;;27;1;2009;1;2;1;1;2;;2;;;3;6;4;;MEDINFO INTERNATIONAL HEMOSERVICE;2;;;Santé;Président du Directoire;Diriger l'entreprise et fixer les orientations stratégiques.;2008;330 000;200 000;0;0;2;Ma double formation d'ingénieur;manque de formation en sciences de gestion
176;2;3;11;4;FRANCE;FR;49;1;;;;;2;2;1;;23;4;2008;1;2;2;1;3;;1;;;1;1;4;;MENTUM;8;;6;;DIRECTEUR DE COMPTES;VENTES FRANCE ET INTERNATIONAL DE SOFTWARE DE PLANIFICATION DE RESEAUX RADIO;2008;67 000;;26 000;;3;EXPERIENCE INTERNATIONAL;MANQUE DE FORMATION COMMERCIALE
442;2;1;20;9;FRANCE;FR;39;1;;;2002;1995;1;1;;;17;1;2009;1;1;1;2;2;7;1;;;3;6;18;Météorologie;METEO CONSULT / LA CHAINE METEO;10;;7;;DGA;Je dirige l'entreprise et effectue la veille technologique pour son développement;;;;;;2;Etre pluri disciplinaire.;Le marché de météorologie en France avec un acteur subventionné par l'état et qui n'a pas de compta analytique. Ceci a entrainé le fait que le marché de la météorologie n'a jamais réellement explosé et nous n'avons donc pas pu croitre et investir lourdement.
79;1;3;31;1;FRANCE;FR;26;2;;;;;;1;;;3;2;2009;1;1;1;1;1;;1;;;5;2;7;;MethodeWeb;9;;;Internet;Gerante et consultante e-marketing;Optimiser les sites internet des clients pour un meilleur référencement (naturel et payant) et une meilleure ergonomie;;;;;;2;Prendre les choses en main et ne pas rater les opportunités;
973;2;3;17;1;FRANCE;FR;40;1;;1996;;;2;1;;;12;3;2009;1;1;1;1;1;;3;;7;1;1;6;;metois,com;2;;10;;president;Consultant independent;2008;200 000;;;;2;Formation, networking et chance;Faute d'ambition
993;2;3;14;4;FRANCE;FR;45;2;;;;;;1;;;19;10;2009;1;2;;1;4;;1;;;1;1;5;;MGI Consultants;5;;9;;Expert SWIFT;Gérer et faire évoluer les plates-formes de production SWIFT;2008;53 000;0;0;0;3;Compétences techniques;Pas ou peu de possibilité de gérer des équipes (contraintes client, pas par ma propre volonté!)
650;2;3;28;1;FRANCE;FR;29;1;2002;2008;;;2;1;;;1;1;2009;1;2;2;1;8;;3;;7;1;1;4;;Microsoft;2;;10;;software developer engineer (SDE);Developper Windows Media Foundation;2008;63 500;0;6 000;0;1;etudes;
1054;2;3;25;4;FRANCE;FR;33;2;;;;;;1;;;10;1;2009;1;2;2;1;8;;4;2;7;5;4;4;;Microsoft;4;;7;;Software Design Engineer Lead;Encadrement d'une equipe de developement et architecte de solution logicielle multimedia;2008;96 000;6 400;24 000;12 000;1;Culture generale, capacite a resoudre des problemes techniques et humain, mentoring. ;management incompetent
937;2;3;23;1;FRANCE;FR;35;2;;;;;;1;;;11;3;2009;1;2;2;1;8;;3;;7;1;1;4;;Microsoft;5;;8;;Service Engineer;Definir les modeles de couts et de performances de l'informatique interne;2008;86 000;8 000;2 000;;2;La mobilite (avoir ete capable de partir de France et de bouger 2 fois)  Systeme educatif francais apportant une experience differente a l'etranger;Manque de vrai reconnaissance du diplome a l'etranger
264;2;3;27;5;FRANCE;FR;32;2;;;;;;1;;;8;2;2009;1;2;2;2;6;8;1;;;5;2;4;;Microsoft France;9;;8;;Responsable Relations Enseignement Supérieur;Assurer une alimentation de l'écosystème Microsoft en talents compétents sur la plateforme Microsoft ;2008;75 000;15 000;5 000;5 000;2;Faculté d'adaptation, capacité à se mobiliser et à se motiver sur un projet  Compétences techniques acquises à l'école;Absence de doctorat / MBA
242;2;1;23;9;FRANCE;FR;36;2;;;;;;1;;;11;4;2009;3;2;2;1;4;;4;2;7;1;3;9;;Microtune;3;;10;;Senior Staff, Manager;RF and DSP, architecture , algorithms;2008;110 000;10 000;;0;2;move away from France;management
1056;2;3;12;7;FRANCE;FR;51;1;;;;;1;1;;;29;5;2009;2;2;;;8;;1;;;6;8;13;;Ministère de la défense  Collège Interarmées de Dédense (CID);;Défense;1;;Chef du groupement d'enseignement général du CID;Responsable de la formation en matière de culture générale (stratégie, géopolitique, management...) du corps de direction des armées françaises et étrangères (75 nationalités représentées parmi les officiers-stagiaires du CID);2008;60 000;;;;1;Formation initiale à l'Ecole de l'air.  Formation de perfectionnement à Télécom Paris après 4 années d'expérience professionnelle.  Quelques dispositions humaines et intellectuelles, beaucoup de travail et énormément de persévérance...;Mon corps d'appartenance officier mécanicien et non pilote au sein de l'armée de l'air.  Une confiance excessive en la reconnaissance de ses chefs et un manque de grenouillage pour gérer ma carrière...
